OrderID,Date,Month,Year,Quarter,Product,Category,UnitPrice,Quantity,Discount_Pct,Discount_Amt,Revenue,Margin_Pct,Profit,Region,City,Channel,Segment,Returned,CustomerID
ORD-102274,2026-02-16,February,2026,Q1,Formal Trousers,Apparel,1899,5,0,0.0,9495.0,22.4,2126.88,East India,Bhubaneswar,Offline,SMB,0,CUST-8346
ORD-102275,2026-01-01,January,2026,Q1,Running Shoes Pro,Apparel,3499,1,5,174.95,3324.05,28.1,934.06,East India,Ranchi,Online,Retail,0,CUST-4910
ORD-102276,2026-02-25,February,2026,Q1,Galaxy Pro X1,Electronics,24999,1,15,3749.85,21249.15,38.5,8180.92,South India,Chennai,Offline,New/Trial,0,CUST-1131
ORD-102277,2026-03-21,March,2026,Q1,Bookshelf 5-Tier,Furniture,3499,5,0,0.0,17495.0,47.7,8345.11,South India,Bengaluru,Partner,Retail,0,CUST-4887
ORD-102278,2026-03-23,March,2026,Q1,Galaxy Pro X1,Electronics,24999,2,15,7499.7,42498.3,27.2,11559.54,North India,Noida,Online,Retail,0,CUST-7078
ORD-102279,2026-03-14,March,2026,Q1,Sanitizer 500ml,FMCG,199,2,5,19.9,378.1,23.1,87.34,West India,Ahmedabad,Online,SMB,0,CUST-9739
ORD-102280,2026-02-25,February,2026,Q1,SmartWatch S5,Electronics,12999,4,0,0.0,51996.0,39.2,20382.43,North India,Agra,Online,New/Trial,0,CUST-5478
ORD-102281,2026-03-22,March,2026,Q1,Sofa 3-Seater,Furniture,24999,5,0,0.0,124995.0,40.0,49998.0,East India,Kolkata,Online,Retail,0,CUST-4688
ORD-102282,2026-03-07,March,2026,Q1,AirBuds Ultra,Electronics,5999,5,10,2999.5,26995.5,32.1,8665.56,North India,Delhi,Offline,SMB,0,CUST-9673
ORD-102283,2026-01-28,January,2026,Q1,Sports Backpack,Apparel,1599,4,0,0.0,6396.0,44.5,2846.22,West India,Ahmedabad,Offline,Retail,0,CUST-7078
ORD-102284,2026-01-20,January,2026,Q1,LapBook Air,Electronics,54999,4,0,0.0,219996.0,28.1,61818.88,South India,Kochi,Online,Retail,0,CUST-2680
ORD-102285,2026-02-23,February,2026,Q1,TabMax 12,Electronics,32999,4,20,26399.2,105596.8,38.6,40760.36,North India,Agra,Online,Enterprise,0,CUST-7653
ORD-102286,2026-01-03,January,2026,Q1,TabMax 12,Electronics,32999,3,0,0.0,98997.0,23.8,23561.29,North India,Jaipur,Partner,Retail,1,CUST-1071
ORD-102287,2026-01-09,January,2026,Q1,Sanitizer 500ml,FMCG,199,4,20,159.2,636.8,24.4,155.38,North India,Chandigarh,Offline,SMB,0,CUST-6682
ORD-102288,2026-03-09,March,2026,Q1,Sanitizer 500ml,FMCG,199,1,0,0.0,199.0,28.4,56.52,South India,Hyderabad,Online,Retail,0,CUST-8247
ORD-102289,2026-03-14,March,2026,Q1,Winter Jacket,Apparel,4599,3,0,0.0,13797.0,24.5,3380.26,North India,Agra,Partner,Retail,0,CUST-8660
ORD-102290,2026-03-16,March,2026,Q1,SmartWatch S5,Electronics,12999,1,20,2599.8,10399.2,38.7,4024.49,North India,Agra,Online,New/Trial,0,CUST-9708
ORD-102291,2026-02-20,February,2026,Q1,Hair Oil 500ml,FMCG,249,2,5,24.9,473.1,30.6,144.77,East India,Patna,Offline,Retail,0,CUST-4851
ORD-102292,2026-01-25,January,2026,Q1,Instant Noodles Pack,FMCG,120,4,5,24.0,456.0,36.2,165.07,West India,Surat,Online,Retail,0,CUST-8679
ORD-102293,2026-01-07,January,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,1,10,129.9,1169.1,28.9,337.87,East India,Guwahati,Offline,New/Trial,0,CUST-2642
ORD-102294,2026-03-14,March,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,2,0,0.0,2598.0,44.1,1145.72,North India,Lucknow,Online,Retail,0,CUST-8848
ORD-102295,2026-01-28,January,2026,Q1,TabMax 12,Electronics,32999,2,20,13199.6,52798.4,36.6,19324.21,North India,Jaipur,Online,Retail,0,CUST-4933
ORD-102296,2026-04-08,April,2026,Q2,Cotton Slim Fit Shirt,Apparel,1299,2,0,0.0,2598.0,26.3,683.27,West India,Surat,Online,New/Trial,0,CUST-4879
ORD-102297,2026-03-21,March,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,1,0,0.0,1299.0,28.2,366.32,North India,Lucknow,Partner,Retail,0,CUST-2538
ORD-102298,2026-02-02,February,2026,Q1,Galaxy Pro X1,Electronics,24999,2,10,4999.8,44998.2,29.3,13184.47,North India,Lucknow,Online,New/Trial,0,CUST-5864
ORD-102299,2026-03-05,March,2026,Q1,AirBuds Ultra,Electronics,5999,4,0,0.0,23996.0,43.3,10390.27,West India,Nagpur,Online,Retail,0,CUST-6378
ORD-102300,2026-02-04,February,2026,Q1,Instant Noodles Pack,FMCG,120,3,5,18.0,342.0,36.8,125.86,North India,Agra,Online,New/Trial,0,CUST-2137
ORD-102301,2026-01-26,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,4,20,2799.2,11196.8,29.4,3291.86,East India,Kolkata,Online,Retail,0,CUST-3535
ORD-102302,2026-01-24,January,2026,Q1,Hair Oil 500ml,FMCG,249,4,5,49.8,946.2,27.7,262.1,East India,Bhubaneswar,Partner,Retail,0,CUST-7785
ORD-102303,2026-04-03,April,2026,Q2,Study Table,Furniture,5999,3,15,2699.55,15297.45,34.4,5262.32,West India,Mumbai,Partner,Retail,0,CUST-8257
ORD-102304,2026-01-01,January,2026,Q1,Running Shoes Pro,Apparel,3499,3,10,1049.7,9447.3,30.1,2843.64,South India,Bengaluru,Online,New/Trial,0,CUST-5984
ORD-102305,2026-01-18,January,2026,Q1,Sports Backpack,Apparel,1599,3,15,719.55,4077.45,23.4,954.12,North India,Jaipur,Online,Retail,0,CUST-5427
ORD-102306,2026-01-03,January,2026,Q1,Hair Oil 500ml,FMCG,249,4,0,0.0,996.0,31.7,315.73,South India,Hyderabad,Online,Retail,0,CUST-8040
ORD-102307,2026-01-21,January,2026,Q1,Galaxy Pro X1,Electronics,24999,5,15,18749.25,106245.75,47.5,50466.73,West India,Pune,Offline,SMB,0,CUST-7611
ORD-102308,2026-02-03,February,2026,Q1,Hair Oil 500ml,FMCG,249,5,5,62.25,1182.75,38.8,458.91,West India,Ahmedabad,Offline,Retail,0,CUST-9564
ORD-102309,2026-01-28,January,2026,Q1,Sofa 3-Seater,Furniture,24999,5,15,18749.25,106245.75,29.2,31023.76,West India,Nagpur,Offline,Retail,1,CUST-2267
ORD-102310,2026-02-02,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,5,0,0.0,94995.0,43.2,41037.84,East India,Ranchi,Online,Retail,0,CUST-5621
ORD-102311,2026-03-18,March,2026,Q1,Running Shoes Pro,Apparel,3499,2,0,0.0,6998.0,25.4,1777.49,North India,Agra,Offline,Retail,0,CUST-5214
ORD-102312,2026-02-18,February,2026,Q1,LapBook Air,Electronics,54999,5,20,54999.0,219996.0,38.9,85578.44,North India,Noida,Offline,Retail,0,CUST-2709
ORD-102313,2026-02-12,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,1,0,0.0,18999.0,39.8,7561.6,North India,Gurugram,Online,Enterprise,0,CUST-3676
ORD-102314,2026-01-18,January,2026,Q1,Running Shoes Pro,Apparel,3499,4,0,0.0,13996.0,26.5,3708.94,West India,Nagpur,Offline,Retail,0,CUST-3647
ORD-102315,2026-02-13,February,2026,Q1,Face Wash 200ml,FMCG,299,5,20,299.0,1196.0,35.0,418.6,West India,Nashik,Online,Retail,0,CUST-3109
ORD-102316,2026-01-27,January,2026,Q1,Sanitizer 500ml,FMCG,199,5,20,199.0,796.0,29.5,234.82,South India,Mysuru,Offline,SMB,0,CUST-1810
ORD-102317,2026-02-19,February,2026,Q1,AirBuds Ultra,Electronics,5999,3,5,899.85,17097.15,30.0,5129.15,East India,Bhubaneswar,Offline,Retail,0,CUST-9789
ORD-102318,2026-02-04,February,2026,Q1,Face Wash 200ml,FMCG,299,4,10,119.6,1076.4,29.0,312.16,North India,Chandigarh,Online,Retail,0,CUST-7337
ORD-102319,2026-01-25,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,4,0,0.0,13996.0,27.2,3806.91,North India,Delhi,Partner,New/Trial,0,CUST-1830
ORD-102320,2026-03-11,March,2026,Q1,SmartWatch S5,Electronics,12999,2,0,0.0,25998.0,24.6,6395.51,South India,Chennai,Online,Retail,0,CUST-6220
ORD-102321,2026-04-04,April,2026,Q2,Sanitizer 500ml,FMCG,199,5,5,49.75,945.25,30.4,287.36,West India,Surat,Partner,Retail,0,CUST-6873
ORD-102322,2026-03-05,March,2026,Q1,Protein Powder 1kg,FMCG,1899,1,0,0.0,1899.0,23.4,444.37,North India,Noida,Online,Retail,0,CUST-6530
ORD-102323,2026-03-08,March,2026,Q1,Hair Oil 500ml,FMCG,249,1,5,12.45,236.55,31.9,75.46,West India,Pune,Online,SMB,0,CUST-2745
ORD-102324,2026-01-20,January,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,5,10,649.5,5845.5,34.3,2005.01,West India,Ahmedabad,Online,New/Trial,0,CUST-3354
ORD-102325,2026-01-26,January,2026,Q1,Running Shoes Pro,Apparel,3499,2,20,1399.6,5598.4,30.3,1696.32,South India,Mysuru,Partner,Enterprise,0,CUST-1686
ORD-102326,2026-04-04,April,2026,Q2,AirBuds Ultra,Electronics,5999,5,0,0.0,29995.0,43.1,12927.84,South India,Chennai,Online,Enterprise,0,CUST-4476
ORD-102327,2026-03-07,March,2026,Q1,Hair Oil 500ml,FMCG,249,1,10,24.9,224.1,37.9,84.93,North India,Delhi,Offline,Retail,0,CUST-1498
ORD-102328,2026-03-19,March,2026,Q1,Winter Jacket,Apparel,4599,5,20,4599.0,18396.0,33.3,6125.87,West India,Pune,Online,Retail,0,CUST-8792
ORD-102329,2026-03-18,March,2026,Q1,Office Chair,Furniture,8999,3,0,0.0,26997.0,47.7,12877.57,West India,Nagpur,Partner,SMB,0,CUST-2794
ORD-102330,2026-01-27,January,2026,Q1,Protein Powder 1kg,FMCG,1899,1,5,94.95,1804.05,27.3,492.51,South India,Hyderabad,Online,Retail,0,CUST-7187
ORD-102331,2026-04-07,April,2026,Q2,Office Chair,Furniture,8999,3,5,1349.85,25647.15,38.6,9899.8,North India,Lucknow,Partner,Enterprise,1,CUST-5115
ORD-102332,2026-03-28,March,2026,Q1,Galaxy Pro X1,Electronics,24999,1,0,0.0,24999.0,39.1,9774.61,West India,Nagpur,Offline,New/Trial,0,CUST-3762
ORD-102333,2026-04-02,April,2026,Q2,Wardrobe 4-Door,Furniture,18999,1,20,3799.8,15199.2,28.1,4270.98,North India,Noida,Offline,New/Trial,0,CUST-9690
ORD-102334,2026-03-18,March,2026,Q1,TabMax 12,Electronics,32999,4,0,0.0,131996.0,44.0,58078.24,North India,Gurugram,Offline,New/Trial,0,CUST-4725
ORD-102335,2026-01-13,January,2026,Q1,Sofa 3-Seater,Furniture,24999,4,5,4999.8,94996.2,31.4,29828.81,West India,Nashik,Online,Retail,0,CUST-2862
ORD-102336,2026-03-26,March,2026,Q1,Sports Backpack,Apparel,1599,5,15,1199.25,6795.75,26.1,1773.69,North India,Agra,Offline,New/Trial,0,CUST-9552
ORD-102337,2026-04-07,April,2026,Q2,TabMax 12,Electronics,32999,4,15,19799.4,112196.6,35.4,39717.6,West India,Ahmedabad,Offline,Retail,0,CUST-2737
ORD-102338,2026-03-15,March,2026,Q1,Hair Oil 500ml,FMCG,249,4,0,0.0,996.0,41.2,410.35,North India,Chandigarh,Offline,SMB,0,CUST-9988
ORD-102339,2026-02-18,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,3,10,5699.7,51297.3,27.5,14106.76,West India,Pune,Online,New/Trial,0,CUST-8265
ORD-102340,2026-01-25,January,2026,Q1,Galaxy Pro X1,Electronics,24999,1,0,0.0,24999.0,24.4,6099.76,South India,Chennai,Offline,SMB,0,CUST-2479
ORD-102341,2026-03-01,March,2026,Q1,Bookshelf 5-Tier,Furniture,3499,3,20,2099.4,8397.6,30.8,2586.46,South India,Hyderabad,Offline,New/Trial,0,CUST-9990
ORD-102342,2026-03-17,March,2026,Q1,Galaxy Pro X1,Electronics,24999,2,0,0.0,49998.0,39.0,19499.22,East India,Bhubaneswar,Online,Retail,0,CUST-9234
ORD-102343,2026-03-16,March,2026,Q1,Galaxy Pro X1,Electronics,24999,5,0,0.0,124995.0,22.9,28623.85,East India,Bhubaneswar,Online,Retail,0,CUST-8019
ORD-102344,2026-02-10,February,2026,Q1,Winter Jacket,Apparel,4599,1,15,689.85,3909.15,45.1,1763.03,West India,Nashik,Online,Retail,0,CUST-8635
ORD-102345,2026-02-27,February,2026,Q1,Sofa 3-Seater,Furniture,24999,4,5,4999.8,94996.2,30.2,28688.85,North India,Gurugram,Online,New/Trial,0,CUST-9598
ORD-102346,2026-01-10,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,2,5,349.9,6648.1,35.4,2353.43,South India,Coimbatore,Online,Retail,0,CUST-2061
ORD-102347,2026-02-11,February,2026,Q1,Office Chair,Furniture,8999,5,20,8999.0,35996.0,40.5,14578.38,West India,Nagpur,Offline,Retail,0,CUST-7635
ORD-102348,2026-03-12,March,2026,Q1,Running Shoes Pro,Apparel,3499,5,0,0.0,17495.0,44.4,7767.78,South India,Mysuru,Online,Retail,1,CUST-8847
ORD-102349,2026-02-21,February,2026,Q1,AirBuds Ultra,Electronics,5999,1,15,899.85,5099.15,42.4,2162.04,North India,Lucknow,Online,SMB,0,CUST-6467
ORD-102350,2026-04-05,April,2026,Q2,AirBuds Ultra,Electronics,5999,5,10,2999.5,26995.5,38.7,10447.26,South India,Mysuru,Online,New/Trial,0,CUST-2610
ORD-102351,2026-03-07,March,2026,Q1,TabMax 12,Electronics,32999,4,5,6599.8,125396.2,40.6,50910.86,West India,Mumbai,Offline,Retail,0,CUST-1600
ORD-102352,2026-01-16,January,2026,Q1,SmartWatch S5,Electronics,12999,5,10,6499.5,58495.5,25.7,15033.34,South India,Chennai,Online,New/Trial,0,CUST-4784
ORD-102353,2026-01-29,January,2026,Q1,Winter Jacket,Apparel,4599,3,10,1379.7,12417.3,45.5,5649.87,East India,Ranchi,Offline,New/Trial,0,CUST-4974
ORD-102354,2026-04-02,April,2026,Q2,Instant Noodles Pack,FMCG,120,4,20,96.0,384.0,35.5,136.32,North India,Agra,Online,Retail,0,CUST-4691
ORD-102355,2026-01-25,January,2026,Q1,Instant Noodles Pack,FMCG,120,2,15,36.0,204.0,24.6,50.18,South India,Kochi,Online,Retail,0,CUST-4572
ORD-102356,2026-01-13,January,2026,Q1,Instant Noodles Pack,FMCG,120,3,5,18.0,342.0,39.6,135.43,North India,Chandigarh,Online,New/Trial,0,CUST-3080
ORD-102357,2026-03-24,March,2026,Q1,AirBuds Ultra,Electronics,5999,2,10,1199.8,10798.2,29.1,3142.28,South India,Mysuru,Offline,New/Trial,0,CUST-5315
ORD-102358,2026-01-06,January,2026,Q1,Sports Backpack,Apparel,1599,1,0,0.0,1599.0,23.7,378.96,South India,Mysuru,Online,SMB,0,CUST-1842
ORD-102359,2026-03-25,March,2026,Q1,LapBook Air,Electronics,54999,1,0,0.0,54999.0,32.4,17819.68,West India,Pune,Partner,New/Trial,1,CUST-2865
ORD-102360,2026-02-11,February,2026,Q1,Face Wash 200ml,FMCG,299,5,15,224.25,1270.75,33.4,424.43,West India,Nagpur,Offline,Retail,0,CUST-8313
ORD-102361,2026-03-10,March,2026,Q1,SmartWatch S5,Electronics,12999,3,0,0.0,38997.0,33.1,12908.01,West India,Pune,Online,New/Trial,0,CUST-7750
ORD-102362,2026-03-02,March,2026,Q1,Sofa 3-Seater,Furniture,24999,4,15,14999.4,84996.6,44.3,37653.49,West India,Mumbai,Partner,New/Trial,1,CUST-1354
ORD-102363,2026-01-09,January,2026,Q1,Hair Oil 500ml,FMCG,249,4,10,99.6,896.4,39.2,351.39,North India,Noida,Offline,Retail,0,CUST-6817
ORD-102364,2026-03-16,March,2026,Q1,Office Chair,Furniture,8999,2,15,2699.7,15298.3,33.4,5109.63,South India,Coimbatore,Partner,Retail,0,CUST-7447
ORD-102365,2026-03-13,March,2026,Q1,Running Shoes Pro,Apparel,3499,5,0,0.0,17495.0,46.0,8047.7,West India,Pune,Offline,SMB,0,CUST-3681
ORD-102366,2026-01-30,January,2026,Q1,Formal Trousers,Apparel,1899,3,0,0.0,5697.0,36.3,2068.01,North India,Delhi,Online,New/Trial,0,CUST-5166
ORD-102367,2026-03-10,March,2026,Q1,Formal Trousers,Apparel,1899,2,0,0.0,3798.0,29.6,1124.21,South India,Kochi,Online,Retail,0,CUST-8715
ORD-102368,2026-04-01,April,2026,Q2,Winter Jacket,Apparel,4599,5,0,0.0,22995.0,36.2,8324.19,South India,Coimbatore,Online,Retail,0,CUST-8979
ORD-102369,2026-02-04,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,2,0,0.0,37998.0,24.0,9119.52,North India,Delhi,Online,Retail,0,CUST-7627
ORD-102370,2026-03-14,March,2026,Q1,Bookshelf 5-Tier,Furniture,3499,1,0,0.0,3499.0,42.5,1487.08,North India,Jaipur,Partner,New/Trial,0,CUST-5480
ORD-102371,2026-03-27,March,2026,Q1,Office Chair,Furniture,8999,5,0,0.0,44995.0,40.0,17998.0,South India,Bengaluru,Offline,Retail,0,CUST-5715
ORD-102372,2026-01-04,January,2026,Q1,TabMax 12,Electronics,32999,3,15,14849.55,84147.45,38.6,32480.92,South India,Coimbatore,Partner,Retail,0,CUST-4297
ORD-102373,2026-04-09,April,2026,Q2,Galaxy Pro X1,Electronics,24999,1,10,2499.9,22499.1,40.9,9202.13,West India,Surat,Partner,Retail,0,CUST-4066
ORD-102374,2026-01-15,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,5,15,2624.25,14870.75,31.8,4728.9,West India,Surat,Online,Retail,0,CUST-8135
ORD-102375,2026-01-10,January,2026,Q1,Galaxy Pro X1,Electronics,24999,3,0,0.0,74997.0,43.1,32323.71,North India,Gurugram,Offline,New/Trial,0,CUST-3202
ORD-102376,2026-01-17,January,2026,Q1,TabMax 12,Electronics,32999,1,0,0.0,32999.0,45.4,14981.55,West India,Pune,Online,Retail,0,CUST-8171
ORD-102377,2026-02-24,February,2026,Q1,Bookshelf 5-Tier,Furniture,3499,1,0,0.0,3499.0,34.3,1200.16,North India,Agra,Online,Retail,0,CUST-2182
ORD-102378,2026-02-11,February,2026,Q1,TabMax 12,Electronics,32999,3,0,0.0,98997.0,38.0,37618.86,West India,Ahmedabad,Offline,SMB,0,CUST-6741
ORD-102379,2026-01-09,January,2026,Q1,Sanitizer 500ml,FMCG,199,3,0,0.0,597.0,44.6,266.26,North India,Agra,Partner,Retail,0,CUST-1860
ORD-102380,2026-01-15,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,1,10,349.9,3149.1,37.2,1171.47,South India,Kochi,Offline,Retail,0,CUST-7248
ORD-102381,2026-03-20,March,2026,Q1,Instant Noodles Pack,FMCG,120,4,5,24.0,456.0,44.1,201.1,South India,Chennai,Offline,Retail,0,CUST-2518
ORD-102382,2026-02-08,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,5,0,0.0,94995.0,22.1,20993.9,North India,Noida,Partner,New/Trial,0,CUST-6480
ORD-102383,2026-02-13,February,2026,Q1,AirBuds Ultra,Electronics,5999,3,20,3599.4,14397.6,29.5,4247.29,West India,Pune,Offline,New/Trial,0,CUST-7542
ORD-102384,2026-03-03,March,2026,Q1,TabMax 12,Electronics,32999,4,20,26399.2,105596.8,28.3,29883.89,North India,Lucknow,Online,Enterprise,0,CUST-5140
ORD-102385,2026-02-16,February,2026,Q1,Winter Jacket,Apparel,4599,4,0,0.0,18396.0,37.1,6824.92,South India,Coimbatore,Offline,Retail,0,CUST-6858
ORD-102386,2026-01-12,January,2026,Q1,LapBook Air,Electronics,54999,4,10,21999.6,197996.4,43.4,85930.44,North India,Jaipur,Offline,Retail,0,CUST-3195
ORD-102387,2026-03-30,March,2026,Q1,Galaxy Pro X1,Electronics,24999,4,15,14999.4,84996.6,33.3,28303.87,North India,Lucknow,Online,SMB,0,CUST-4183
ORD-102388,2026-01-07,January,2026,Q1,Study Table,Furniture,5999,5,5,1499.75,28495.25,47.1,13421.26,West India,Nagpur,Online,SMB,0,CUST-4377
ORD-102389,2026-03-16,March,2026,Q1,AirBuds Ultra,Electronics,5999,5,5,1499.75,28495.25,26.4,7522.75,North India,Delhi,Online,Retail,0,CUST-1242
ORD-102390,2026-03-04,March,2026,Q1,Bookshelf 5-Tier,Furniture,3499,4,15,2099.4,11896.6,35.6,4235.19,North India,Agra,Online,Retail,0,CUST-3111
ORD-102391,2026-02-12,February,2026,Q1,Sanitizer 500ml,FMCG,199,1,0,0.0,199.0,44.5,88.56,West India,Surat,Offline,Retail,0,CUST-4242
ORD-102392,2026-02-01,February,2026,Q1,AirBuds Ultra,Electronics,5999,1,5,299.95,5699.05,22.9,1305.08,South India,Hyderabad,Online,Retail,0,CUST-1888
ORD-102393,2026-01-24,January,2026,Q1,Study Table,Furniture,5999,3,15,2699.55,15297.45,22.5,3441.93,South India,Hyderabad,Partner,Retail,0,CUST-3262
ORD-102394,2026-01-22,January,2026,Q1,Sports Backpack,Apparel,1599,4,5,319.8,6076.2,34.5,2096.29,West India,Mumbai,Online,SMB,0,CUST-2235
ORD-102395,2026-02-02,February,2026,Q1,Instant Noodles Pack,FMCG,120,4,5,24.0,456.0,45.2,206.11,West India,Nagpur,Online,SMB,0,CUST-9508
ORD-102396,2026-01-19,January,2026,Q1,TabMax 12,Electronics,32999,3,0,0.0,98997.0,44.6,44152.66,North India,Noida,Online,Enterprise,0,CUST-4017
ORD-102397,2026-03-27,March,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,5,20,1299.0,5196.0,23.2,1205.47,North India,Agra,Online,Enterprise,0,CUST-4403
ORD-102398,2026-02-02,February,2026,Q1,Bookshelf 5-Tier,Furniture,3499,2,0,0.0,6998.0,26.7,1868.47,North India,Noida,Offline,SMB,0,CUST-2912
ORD-102399,2026-01-28,January,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,4,15,779.4,4416.6,29.4,1298.48,North India,Lucknow,Online,New/Trial,0,CUST-5985
ORD-102400,2026-01-24,January,2026,Q1,Study Table,Furniture,5999,1,0,0.0,5999.0,28.9,1733.71,South India,Hyderabad,Offline,Retail,0,CUST-8035
ORD-102401,2026-01-25,January,2026,Q1,Winter Jacket,Apparel,4599,3,0,0.0,13797.0,33.4,4608.2,North India,Delhi,Offline,Retail,0,CUST-8758
ORD-102402,2026-03-22,March,2026,Q1,Formal Trousers,Apparel,1899,2,10,379.8,3418.2,34.3,1172.44,North India,Lucknow,Offline,Retail,0,CUST-7631
ORD-102403,2026-04-10,April,2026,Q2,AirBuds Ultra,Electronics,5999,4,0,0.0,23996.0,43.2,10366.27,North India,Noida,Partner,New/Trial,0,CUST-2086
ORD-102404,2026-02-04,February,2026,Q1,Office Chair,Furniture,8999,2,20,3599.6,14398.4,38.6,5557.78,West India,Surat,Partner,Retail,0,CUST-7824
ORD-102405,2026-02-23,February,2026,Q1,Sports Backpack,Apparel,1599,2,5,159.9,3038.1,44.1,1339.8,North India,Agra,Offline,Retail,0,CUST-3609
ORD-102406,2026-02-06,February,2026,Q1,Sanitizer 500ml,FMCG,199,3,15,89.55,507.45,28.1,142.59,West India,Ahmedabad,Partner,Retail,0,CUST-7680
ORD-102407,2026-01-17,January,2026,Q1,Sofa 3-Seater,Furniture,24999,2,15,7499.7,42498.3,41.6,17679.29,South India,Hyderabad,Offline,SMB,0,CUST-3469
ORD-102408,2026-02-08,February,2026,Q1,LapBook Air,Electronics,54999,4,0,0.0,219996.0,41.4,91078.34,North India,Delhi,Online,Retail,0,CUST-4679
ORD-102409,2026-02-11,February,2026,Q1,Winter Jacket,Apparel,4599,5,15,3449.25,19545.75,33.2,6489.19,North India,Chandigarh,Online,Retail,0,CUST-1428
ORD-102410,2026-02-22,February,2026,Q1,LapBook Air,Electronics,54999,5,15,41249.25,233745.75,28.1,65682.56,South India,Mysuru,Online,Retail,0,CUST-9951
ORD-102411,2026-03-26,March,2026,Q1,AirBuds Ultra,Electronics,5999,5,0,0.0,29995.0,24.6,7378.77,South India,Hyderabad,Partner,Retail,0,CUST-9442
ORD-102412,2026-03-25,March,2026,Q1,Running Shoes Pro,Apparel,3499,2,5,349.9,6648.1,25.4,1688.62,West India,Mumbai,Online,Enterprise,0,CUST-3720
ORD-102413,2026-04-10,April,2026,Q2,Galaxy Pro X1,Electronics,24999,4,10,9999.6,89996.4,45.5,40948.36,East India,Patna,Online,Retail,0,CUST-3292
ORD-102414,2026-02-19,February,2026,Q1,Winter Jacket,Apparel,4599,3,5,689.85,13107.15,42.4,5557.43,South India,Bengaluru,Online,SMB,0,CUST-5879
ORD-102415,2026-04-09,April,2026,Q2,Sanitizer 500ml,FMCG,199,5,20,199.0,796.0,38.5,306.46,South India,Hyderabad,Offline,New/Trial,0,CUST-5858
ORD-102416,2026-02-14,February,2026,Q1,Face Wash 200ml,FMCG,299,2,15,89.7,508.3,46.2,234.83,North India,Jaipur,Online,SMB,0,CUST-5924
ORD-102417,2026-01-02,January,2026,Q1,Running Shoes Pro,Apparel,3499,1,15,524.85,2974.15,24.9,740.56,South India,Mysuru,Online,New/Trial,0,CUST-7279
ORD-102418,2026-04-02,April,2026,Q2,Sports Backpack,Apparel,1599,1,5,79.95,1519.05,39.7,603.06,South India,Bengaluru,Offline,Retail,0,CUST-4579
ORD-102419,2026-02-12,February,2026,Q1,Formal Trousers,Apparel,1899,2,0,0.0,3798.0,42.4,1610.35,West India,Mumbai,Online,Retail,0,CUST-2861
ORD-102420,2026-02-21,February,2026,Q1,Formal Trousers,Apparel,1899,1,0,0.0,1899.0,27.9,529.82,South India,Hyderabad,Offline,Enterprise,0,CUST-5454
ORD-102421,2026-01-28,January,2026,Q1,Office Chair,Furniture,8999,2,15,2699.7,15298.3,29.1,4451.81,East India,Guwahati,Offline,Retail,0,CUST-5611
ORD-102422,2026-01-06,January,2026,Q1,Sofa 3-Seater,Furniture,24999,1,20,4999.8,19999.2,33.3,6659.73,South India,Coimbatore,Online,Retail,0,CUST-1617
ORD-102423,2026-01-10,January,2026,Q1,Winter Jacket,Apparel,4599,3,10,1379.7,12417.3,39.0,4842.75,East India,Kolkata,Online,Enterprise,0,CUST-2360
ORD-102424,2026-04-09,April,2026,Q2,Galaxy Pro X1,Electronics,24999,1,0,0.0,24999.0,35.8,8949.64,North India,Gurugram,Offline,New/Trial,0,CUST-7835
ORD-102425,2026-02-23,February,2026,Q1,LapBook Air,Electronics,54999,1,10,5499.9,49499.1,37.7,18661.16,South India,Mysuru,Partner,Retail,0,CUST-3365
ORD-102426,2026-01-16,January,2026,Q1,Running Shoes Pro,Apparel,3499,3,0,0.0,10497.0,47.9,5028.06,North India,Chandigarh,Partner,Retail,0,CUST-4235
ORD-102427,2026-01-10,January,2026,Q1,Hair Oil 500ml,FMCG,249,4,20,199.2,796.8,46.4,369.72,North India,Agra,Offline,Retail,0,CUST-4365
ORD-102428,2026-03-11,March,2026,Q1,Face Wash 200ml,FMCG,299,1,20,59.8,239.2,34.9,83.48,North India,Gurugram,Offline,SMB,0,CUST-3215
